image-src,image-alt,title,paragraph,link,link-text,link2,link2-text
/media/carousel/LibrarySpring.jpg,purple flowers in front of the library tower,Welcome to the Library!,"Online and in-person we're the place where you can find information, resources, and spaces to help you succeed and create.",/help/,Ask Us 24/7,,,
https://objects.lib.uidaho.edu/harvester/ug138_1_51_049.jpg,group portrait of 11 employees of Twin Falls station is pasted on a page containing handwritten notes,Stories from Spec,"Check out Special Collections and Archives' Harvester blog featuring the unique materials stewarded by the library.",https://harvester.lib.uidaho.edu/,Idaho Harvester,
/media/carousel/headway-5QgIuuBxKwM-unsplash.jpg,hands gesturing in front of laptops on a table,Geospatial and Data Sciences Support,"The Data Hub provides support in the areas of GIS, data analysis, visualization, and research data management.",/datahub/,Learn more,
/media/rooms/studio.jpg,"woman at computer speaking into a studio microphone",The Studio,"The Studio offers dedicated space to students, staff, faculty, and the community to record, edit, and digitize audiovisual content.",https://www.lib.uidaho.edu/studio/,More Information,,
/media/mill/mill_02.jpg,"Photograph of the MILL space showing 3d printers and computers",Visit The MILL,"Join us for workshops every week at the library's Making, Innovating, and Learning Laboratory (MILL)",https://www.lib.uidaho.edu/mill/,MILL Website,,
/media/carousel/christin-hume-mfB1B1s4sMc-unsplash.jpg,laptop with person typing,Chat help is available 24/7!,"Don't know where to start on that assignment? Get research help from a librarian 24 hours a day via chat!",/help/,Library Assistance,
