image,image-caption,title,paragraph,link,link-text,link2,link2-text
https://objects.lib.uidaho.edu/campus/campus01540.jpg,group of women cook soup in a laboratory setting,Stories from Spec,"Check out Special Collections and Archives' Harvester blog featuring the unique materials stewarded by the library.",https://harvester.lib.uidaho.edu/,Idaho Harvester,
https://objects.lib.uidaho.edu/footballcovers/footballcovers87.jpg,brightly colored drawing of a football player on the cover of a game day program,Digital Collections,Discover tens of thousands of rare and unique items openly available online for research and learning,/digital/,Explore,
/media/carousel/safari.jpg,Safari ebooks,Featured Resource: Safari,"Access thousands of ebooks, videos, and courses in tech, business, communications, design, management, and more with Safari Books Online.",https://uidaho.idm.oclc.org/login?url=https://www.oreilly.com/library-access/?email=^u,Explore,,
/media/carousel/vr_cdil.jpg,Participants in the CDIL summer symposium 2017,Center for Digital Inquiry & Learning,"The only center of its kind in Idaho, CDIL provides digital scholarship research and learning opportunities on campus for faculty and students.",https://cdil.lib.uidaho.edu/,CDIL Website,,
/media/carousel/board-game.jpg,board game,The Library Now Has Board Games!,"Need a study break? Take home one of the library's new board games! Find them on the first floor of the library by the magazines.",https://www.lib.uidaho.edu/games/,Play now!,,
/media/carousel/cccidaho6.jpg,Young Men Diving into Lake during CCC Carnival,Dive in!,"Take time to explore our digital collections featuring historic content from Special Collections.",https://www.lib.uidaho.edu/digital/collections.html,Digital Collections,
/media/carousel/I-Tower_Frost_2.jpg,"I-tower frost from UI Media Photoshelter",Winter Intersession Hours,Keep warm and enjoy the winter break! Check our hours page for opening times during the intersession.,https://www.lib.uidaho.edu/about/hours.html#reduced,Reduced Hours,
/media/carousel/libraryfall.jpg,U of I library with fall leaves,Welcome to the Library,The library is open with new hours. Please check our Updates page for details.,https://www.lib.uidaho.edu/about/updates.html,Library Updates,,,
/media/spec/space/reading-room-2022.jpg,room with tables and archival materials,Spec Reading Room,"The Special Collections Reading Room has new hours! Visit us to explore our archival materials.",/special-collections/plan.html,Visit,
/media/gisday/gisday2023-1.png,"stylized design featuring people looking at computers and maps and globes",GIS Day @ U of I,"Geoprivacy and the Ethics of Location: join us Nov 16th for this free event discussing geospatial research and technology. Register now!",/gisday/,Schedule and Registration,
/media/carousel/ricky-kharawala-308072-unsplash.jpg,hand tools handing on wooden wall,Library Workshops!,The library hosts workshops every week. Join us to learn about tools that impact your research or kick start your projects!,https://www.lib.uidaho.edu/services/workshops/,Schedule,,
/media/carousel/christin-hume-Hcfwew744z4-unsplash.jpg,laptop with person typing,Chat help is available 24/7!,"Don't know where to start on that assignment? Get research help from a librarian 24 hours a day via chat!",/help/,Ask Us 24/7!,
/media/carousel/ethan-robertson-134952-unsplash.jpg,a pair of sunglasses sitting on the sand at the beach,Happy Summer!,"The Library's summer hours are in effect from May 14 - August 21. If you're not at the beach, stop by, we'd love to see you!",https://www.lib.uidaho.edu/about/hours.html,Summer Hours,
/media/carousel/libraryfall.jpg,U of I library with fall leaves,Welcome to the Library!,"Online and in-person we're the place where you can find information, resources, and spaces to help you succeed and create.",/about/visit.html,Learn More,,,
/media/carousel/I-Tower_Frost_2.jpg,"front on branches in front of the I water tower",Welcome to the Library!,"Online and in-person we're the place where you can find information, resources, and spaces to help you succeed and create.",/about/visit.html,Learn More,,,
/media/carousel/2411_LIB_Fire-Lookout_P_1524586475-GB-08_opt.jpg,student pulling book off of high shelf,Research Help Desk,"The Reference and Information Desk has moved to the 2nd floor! Head upstairs to chat with a librarian or visit our online help services.",/help/,Ask a Librarian!,,
/media/carousel/podcasting_station.jpg,"two people with microphones with a neon sign saying The Studio",The Studio,"The Studio offers dedicated space to students, staff, faculty, and the community to record, edit, and digitize audiovisual content.",https://www.lib.uidaho.edu/studio/,More Information,,
/media/carousel/aerial-imagery-app.jpg,Aerial shot of Moscow Idaho,Geospatial and Data Sciences Support,"The Data Hub provides support in the areas of GIS, data analysis, visualization, and research data management.",/datahub/,Learn more,
/media/mill/mill_02.jpg,"Photograph of the MILL space showing 3d printers and computers",Visit The MILL,"Join us for workshops every week at the library's Making, Innovating, and Learning Laboratory (MILL)",https://www.lib.uidaho.edu/mill/,MILL Website,,
