image-src,image-alt,title,paragraph,link,link-text,link2,link2-text
/media/mill/picture_1.jpg,"A room with tall tables and craft supplies.",Equipment,"The MILL is a place where everyone on campus can have access to emerging technologies, making resources, and an innovative culture of learning. We have a number of different tools available for use by students, faculty, and staff.",https://www.lib.uidaho.edu/mill/tools.html,View Equipment List,
/media/mill/picture_2.jpg,"A room with tall tables, craft supplies, and a TV screen.",Laser Cutting and Engraving,"The MILL has a Glowforge 3d laser printer that can cut and engrave acrylic, wood, and vegetable-tanned leather. The Glowforge can be reserved by U of I students, staff, and faculty.",https://libcal.uidaho.edu/reserve/laser,Reserve Glowforge,
/media/mill/picture_3.jpg,"A room with tall tables, craft supplies, a TV screen, and 3d printers.",3D Printers,"The MILL has four Bambu P1S 3D printers, all of which can be reserved by U of I students, staff, and faculty.",https://libcal.uidaho.edu/reserve/3dprinters,Reserve 3D Printers,
