image-src,image-alt,headline,paragraph,link,link-text,link2,link2-text
/media/spec/collections/ott_766_full.jpg,,Potlatch Collection,"Records of the Potlatch Lumber Company, spanning 1890 to 1949",https://www.lib.uidaho.edu/digital/plcphotos/,Learn more,
/media/spec/collections/ijcag_443_full.jpg,jazz artifacts,International Jazz Collections,"The premier jazz archive of the Pacific Northwest",https://www.ijc.uidaho.edu/,Learn more,
/media/spec/collections/TerryAbraham.png,Terry Abraham Web Archive,Terry Abraham Web Archive,"The papers of Terry Abraham, former head of Special Collections and Archives",https://www.lib.uidaho.edu/special-collections/t-abraham/,View archive,
