image-src,image-alt,title,paragraph,link,link-text,link2,link2-text
/media/carousel/aerial-imagery-app.jpg,"aerial photo of moscow id showing campus buildings and fields",Geospatial Support,"Get expert help with spatial data, GIS, and ArcGIS tools.",/find/geospatial/,Resources,
/media/carousel/headway-5QgIuuBxKwM-unsplash.jpg,"hands gesturing in workshop by Headway on unsplash",Data Science Support,"Explore data analysis, visualization, and research data management.",/services/data/,Resources,
https://evanwill.github.io/web-crash-course/images/markus-spiske-666905-unsplash.jpg,"stream of green characters in a computer terminal",Data Services,"Discover data and tools to power your research.",/find/data/,Find Data,
